AT1G68660.1	KAB1994123.1	76.101	159	37	1	1	159	1	158	1.30e-87	263	90.57
AT1G68660.1	PIA39654.1	76.875	160	35	2	1	159	1	159	3.48e-87	262	90.00
AT1G68660.1	XP_039069456.1	76.101	159	37	1	1	159	1	158	5.11e-87	261	88.68
AT1G68660.1	XP_039051827.1	76.101	159	37	1	1	159	1	158	5.28e-87	261	88.68
AT1G68660.1	XP_007046287.2	77.987	159	33	2	1	159	1	157	6.79e-87	261	89.31
AT1G68660.1	XP_022776984.1	76.730	159	36	1	1	159	1	158	8.65e-87	261	88.05
AT1G68660.1	XP_028060121.1	77.358	159	34	2	1	159	1	157	9.43e-87	261	89.94
AT1G68660.1	XP_043716341.1	76.730	159	36	1	1	159	1	158	9.44e-87	261	87.42
AT1G68660.1	XP_016703491.1	74.843	159	39	1	1	159	1	158	9.76e-87	261	90.57
AT1G68660.1	XP_038706905.1	76.730	159	36	1	1	159	1	158	1.27e-86	260	87.42
AT1G68660.1	XP_038720276.1	76.730	159	36	1	1	159	1	158	1.60e-86	260	88.05
AT1G68660.1	KAG2281225.1	91.429	140	8	2	21	159	3	139	2.07e-86	259	95.00
AT1G68660.1	XP_016719839.2	76.101	159	37	1	1	159	1	158	4.24e-86	259	89.31
AT1G68660.1	XP_012463840.1	74.843	159	39	1	1	159	1	158	5.17e-86	259	88.68
AT1G68660.1	KAA8532733.1	76.250	160	36	2	1	159	3	161	7.95e-86	258	88.75
AT1G68660.1	XP_021644573.1	76.730	159	36	1	1	159	1	158	8.01e-86	258	88.68
AT1G68660.1	XP_016705600.2	74.214	159	40	1	1	159	1	158	8.28e-86	258	88.68
AT1G68660.1	XP_013621360.1	92.086	139	7	2	22	159	82	217	9.65e-86	260	94.96
AT1G68660.1	TXG56804.1	77.987	159	33	2	1	159	1	157	1.08e-85	258	89.31
AT1G68660.1	XP_021910143.1	77.358	159	35	1	1	159	1	158	1.26e-85	258	87.42
AT1G68660.1	KAA8541182.1	76.730	159	34	2	1	159	1	156	1.49e-85	258	89.31
AT1G68660.1	KAF9592021.1	75.472	159	38	1	1	159	1	158	1.82e-85	257	88.68
AT1G68660.1	XP_022735745.1	75.472	159	38	1	1	159	1	158	2.99e-85	257	88.05
AT1G68660.1	KAG5236953.1	74.843	159	39	1	1	159	1	158	3.05e-85	257	89.94
AT1G68660.1	XP_006437722.1	76.730	159	34	2	1	159	1	156	3.18e-85	257	88.68
AT1G68660.1	XP_015895672.1	75.472	159	38	1	1	159	1	158	3.80e-85	256	88.05
AT1G68660.1	KAH0897352.1	90.000	140	10	2	21	159	3	139	4.87e-85	256	94.29
AT1G68660.1	EHA8586259.1	76.101	159	37	1	1	159	1	158	4.95e-85	256	87.42
AT1G68660.1	RWR75034.1	74.843	159	39	1	1	159	1	158	5.34e-85	256	88.05
AT1G68660.1	XP_023897022.1	76.730	159	36	1	1	159	1	158	5.58e-85	256	86.79
AT1G68660.1	XP_022726222.1	75.472	159	38	1	1	159	1	158	6.03e-85	256	87.42
AT1G68660.1	XP_010263121.1	75.625	160	37	2	1	159	1	159	6.51e-85	256	87.50
AT1G68660.1	XP_010906089.1	76.101	159	37	1	1	159	1	158	7.26e-85	256	86.79
AT1G68660.1	KAA3488327.1	74.214	159	40	1	1	159	1	158	7.34e-85	256	89.31
AT1G68660.1	XP_006484424.1	76.101	159	35	2	1	159	1	156	8.93e-85	256	88.68
AT1G68660.1	XP_002315955.2	76.875	160	36	1	1	159	1	160	9.36e-85	256	90.00
AT1G68660.1	KAF8378477.1	71.930	171	35	2	1	159	1	170	1.02e-84	256	83.04
AT1G68660.1	PON87063.1	75.472	159	38	1	1	159	1	158	1.24e-84	255	86.79
AT1G68660.1	XP_021723858.1	76.730	159	35	1	1	159	1	157	1.40e-84	255	86.16
AT1G68660.1	XP_022551775.1	90.647	139	9	2	22	159	82	217	1.92e-84	257	94.24
AT1G68660.1	GAV59171.1	75.472	159	37	2	1	159	1	157	2.10e-84	254	88.05
AT1G68660.1	XP_040999296.1	78.125	160	32	3	1	159	1	158	2.35e-84	254	89.38
AT1G68660.1	XP_042964823.1	77.500	160	33	3	1	159	1	158	2.56e-84	254	89.38
AT1G68660.1	XP_011008424.1	75.776	161	37	1	1	159	1	161	3.65e-84	254	88.82
AT1G68660.1	KAB1212653.1	77.500	160	33	3	1	159	1	158	3.81e-84	254	88.75
AT1G68660.1	XP_030484899.1	75.000	160	38	2	1	159	1	159	7.43e-84	253	88.12
AT1G68660.1	XP_024041658.1	76.250	160	34	3	1	159	1	157	7.92e-84	253	88.75
AT1G68660.1	XP_021754494.1	75.472	159	37	1	1	159	1	157	8.19e-84	253	85.53
AT1G68660.1	XP_034913020.1	76.875	160	36	1	1	159	1	160	8.21e-84	253	90.00
AT1G68660.1	XP_019459534.1	73.585	159	41	1	1	159	1	158	9.04e-84	253	86.79
AT1G68660.1	XP_031374951.1	75.000	160	37	3	1	159	1	158	9.14e-84	253	89.38
AT1G68660.1	XP_020082837.1	76.101	159	35	2	1	159	1	156	9.85e-84	253	89.31
AT1G68660.1	XP_021835580.1	76.101	159	36	1	1	159	1	157	1.12e-83	253	86.16
AT1G68660.1	NP_001077794.1	81.132	159	0	1	1	159	1	129	1.37e-83	251	81.13
AT1G68660.1	KAG2664490.1	76.875	160	34	3	1	159	1	158	1.40e-83	253	88.75
AT1G68660.1	XP_009417647.1	74.843	159	39	1	1	159	1	158	1.42e-83	253	86.16
AT1G68660.1	XP_017238545.1	74.843	159	37	2	1	159	4	159	1.50e-83	253	86.16
AT1G68660.1	XP_039042293.1	74.843	159	39	1	1	159	1	158	1.80e-83	252	87.42
AT1G68660.1	XP_006484423.1	75.625	160	35	3	1	159	1	157	1.86e-83	252	88.75
AT1G68660.1	XP_034223954.1	73.750	160	40	2	1	159	1	159	2.51e-83	252	87.50
AT1G68660.1	XP_030521757.1	76.730	159	33	4	1	159	1	155	2.98e-83	252	88.05
AT1G68660.1	XP_006838422.1	74.214	159	40	1	1	159	1	158	3.37e-83	252	86.16
AT1G68660.1	PQQ09648.1	74.375	160	39	2	1	159	1	159	3.56e-83	252	86.88
AT1G68660.1	XP_021614693.1	76.101	159	37	1	1	159	1	158	3.60e-83	251	88.05
AT1G68660.1	XP_017255341.1	74.214	159	38	2	1	159	4	159	4.15e-83	251	86.79
AT1G68660.1	XP_009336603.1	74.843	159	39	1	1	159	1	158	4.48e-83	251	86.79
AT1G68660.1	XP_010037358.1	77.358	159	32	4	1	159	1	155	5.16e-83	251	88.05
AT1G68660.1	PNT16247.1	76.398	161	36	2	1	159	1	161	5.24e-83	251	89.44
AT1G68660.1	XP_031491464.1	75.472	159	34	3	1	159	1	154	5.27e-83	251	88.05
AT1G68660.1	XP_007225975.1	73.750	160	40	2	1	159	1	159	6.10e-83	251	86.88
AT1G68660.1	PON59519.1	74.843	159	39	1	1	159	1	158	7.26e-83	251	86.16
AT1G68660.1	XP_028951370.1	74.843	159	39	1	1	159	1	158	7.50e-83	251	87.42
AT1G68660.1	XP_006341627.1	75.472	159	37	2	1	159	3	159	1.39e-82	250	86.16
AT1G68660.1	KAG6757797.1	76.398	161	36	2	1	159	1	161	1.53e-82	250	89.44
AT1G68660.1	CAA7395711.1	74.843	159	39	1	1	159	1	158	1.60e-82	250	85.53
AT1G68660.1	XP_028110723.1	74.843	159	38	2	1	159	1	157	1.73e-82	250	87.42
AT1G68660.1	XP_018825397.1	76.875	160	34	3	1	159	1	158	1.73e-82	250	88.75
AT1G68660.1	XP_023000891.1	75.000	160	37	3	1	159	32	189	1.91e-82	251	86.88
AT1G68660.1	XP_021814343.1	73.750	160	40	2	1	159	1	159	2.20e-82	249	86.25
AT1G68660.1	KAF5445388.1	76.875	160	34	3	1	159	22	179	2.29e-82	250	88.75
AT1G68660.1	PRQ40407.1	74.684	158	39	1	2	159	10	166	2.31e-82	250	86.08
AT1G68660.1	XP_031249619.1	74.534	161	36	3	1	159	1	158	2.51e-82	249	86.96
AT1G68660.1	KVH95908.1	76.875	160	34	2	1	159	31	188	2.90e-82	250	86.25
AT1G68660.1	KAF3793743.1	74.843	159	35	3	1	159	1	154	2.98e-82	249	87.42
AT1G68660.1	XP_019454471.1	72.956	159	42	1	1	159	1	158	3.64e-82	249	86.16
AT1G68660.1	KAE9595739.1	72.956	159	42	1	1	159	1	158	3.89e-82	249	86.16
AT1G68660.1	XP_026402932.1	75.155	161	37	3	1	159	1	160	3.94e-82	249	86.96
AT1G68660.1	KCW49062.1	77.358	159	32	4	1	159	74	228	4.03e-82	251	88.05
AT1G68660.1	XP_024994235.1	76.875	160	34	2	1	159	27	184	4.10e-82	250	86.25
AT1G68660.1	KAF3431816.1	74.214	159	39	2	1	159	1	157	4.78e-82	249	86.16
AT1G68660.1	XP_002274839.1	73.585	159	40	2	1	159	1	157	4.84e-82	249	87.42
AT1G68660.1	XP_034223946.1	73.292	161	40	3	1	159	1	160	8.57e-82	248	87.58
AT1G68660.1	XP_008812804.1	72.956	159	42	1	1	159	1	158	8.94e-82	248	87.42
AT1G68660.1	XP_030440032.1	75.472	159	35	4	1	159	1	155	1.05e-81	248	88.05
AT1G68660.1	KAF8005815.1	76.730	159	33	4	1	159	1	155	1.15e-81	248	87.42
AT1G68660.1	XP_038972032.1	73.585	159	41	1	1	159	1	158	1.20e-81	248	84.91
AT1G68660.1	XP_009626880.1	74.843	159	38	2	1	159	3	159	1.28e-81	248	84.28
AT1G68660.1	XP_034712120.1	72.956	159	41	2	1	159	1	157	1.31e-81	248	87.42
AT1G68660.1	CAB4295576.1	73.125	160	41	2	1	159	1	159	1.45e-81	248	86.25
AT1G68660.1	XP_008243187.1	73.292	161	40	3	1	159	1	160	1.75e-81	248	86.96
AT1G68660.1	XP_023897023.1	75.472	159	35	2	1	159	1	155	1.90e-81	247	85.53
AT1G68660.1	XP_009356359.1	73.585	159	41	1	1	159	1	158	1.95e-81	247	86.16
AT1G68660.1	XP_009762360.1	74.214	159	39	2	1	159	3	159	2.20e-81	247	84.91
AT1G68660.1	XP_008389302.2	73.585	159	41	1	1	159	1	158	2.35e-81	247	85.53
AT1G68660.1	XP_023519501.1	75.000	160	36	3	1	159	1	157	3.08e-81	247	85.00
AT1G68660.1	XP_028951369.1	74.375	160	39	2	1	159	1	159	3.19e-81	247	87.50
AT1G68660.1	XP_021814342.1	73.292	161	40	3	1	159	1	160	6.17e-81	246	86.34
AT1G68660.1	XP_039051828.1	76.351	148	34	1	1	148	1	147	9.16e-81	245	89.86
AT1G68660.1	XP_022136971.1	73.750	160	39	3	1	159	1	158	1.05e-80	245	84.38
AT1G68660.1	XP_008456997.1	74.375	160	38	3	1	159	1	158	1.28e-80	245	83.75
AT1G68660.1	XP_034216794.1	78.344	157	31	3	4	159	3	157	1.51e-80	245	86.62
AT1G68660.1	XP_026407875.1	74.534	161	38	3	1	159	1	160	1.57e-80	245	86.34
AT1G68660.1	XP_038894047.1	73.750	160	39	3	1	159	1	158	1.62e-80	245	85.00
AT1G68660.1	XP_004137466.1	74.375	160	38	3	1	159	1	158	1.74e-80	245	83.75
AT1G68660.1	XP_022994956.1	75.625	160	36	3	1	159	1	158	1.93e-80	244	83.12
AT1G68660.1	XP_028768212.1	71.069	159	45	1	1	159	1	158	2.35e-80	244	86.16
AT1G68660.1	XP_022954871.1	75.625	160	36	3	1	159	1	158	2.37e-80	244	83.12
AT1G68660.1	XP_042378796.1	72.327	159	43	1	1	159	1	158	2.68e-80	244	84.28
AT1G68660.1	TQD92387.1	72.956	159	42	1	1	159	1	158	2.86e-80	244	84.91
AT1G68660.1	KAG6759665.1	75.155	161	38	2	1	159	1	161	2.90e-80	244	88.20
AT1G68660.1	XP_042963435.1	78.750	160	31	3	1	159	1	158	3.76e-80	244	90.62
AT1G68660.1	KAG6619785.1	78.125	160	32	3	1	159	1	158	3.76e-80	244	90.62
AT1G68660.1	PSR95724.1	72.327	159	42	2	1	159	1	157	4.01e-80	244	84.91
AT1G68660.1	PQP93235.1	77.707	157	32	3	4	159	3	157	4.01e-80	244	86.62
AT1G68660.1	KAH0991157.1	72.671	161	41	3	1	159	1	160	4.20e-80	244	86.34
AT1G68660.1	XP_009356351.1	73.125	160	41	2	1	159	1	159	5.17e-80	244	86.25
AT1G68660.1	XP_035842676.1	75.155	161	32	3	1	159	1	155	6.21e-80	243	85.09
AT1G68660.1	XP_007209725.1	77.707	157	32	3	4	159	3	157	6.22e-80	243	85.99
AT1G68660.1	XP_010695849.1	72.956	159	41	1	1	159	1	157	6.36e-80	243	84.28
AT1G68660.1	XP_038891525.1	72.327	159	43	1	1	159	1	158	6.65e-80	243	84.91
AT1G68660.1	KAG6584370.1	73.750	160	38	3	1	159	32	188	9.74e-80	244	84.38
AT1G68660.1	KAE9605676.1	69.811	159	47	1	1	159	1	158	1.10e-79	243	84.28
AT1G68660.1	XP_042378797.1	71.698	159	44	1	1	159	1	158	1.12e-79	243	83.65
AT1G68660.1	XP_022150471.1	71.069	159	45	1	1	159	1	158	1.51e-79	243	85.53
AT1G68660.1	XP_043608651.1	73.750	160	39	2	1	159	1	158	2.10e-79	242	83.12
AT1G68660.1	XP_042502719.1	74.214	159	40	1	1	159	1	158	2.37e-79	242	86.16
AT1G68660.1	MQL96782.1	73.585	159	41	1	1	159	1	158	2.76e-79	242	85.53
AT1G68660.1	XP_015941920.1	72.327	159	43	1	1	159	1	158	2.95e-79	242	84.28
AT1G68660.1	XP_042000736.1	73.125	160	40	3	1	159	1	158	3.08e-79	242	85.62
AT1G68660.1	XP_022924035.1	73.125	160	39	3	1	159	32	188	3.25e-79	243	84.38
AT1G68660.1	XP_018840172.2	78.125	160	32	3	1	159	1	158	3.76e-79	241	90.00
AT1G68660.1	KAD3642006.1	75.000	160	37	3	1	159	41	198	3.85e-79	243	85.00
AT1G68660.1	PSS08389.1	72.956	159	41	2	1	159	1	157	4.42e-79	241	83.65
AT1G68660.1	XP_008446565.1	69.811	159	47	1	1	159	1	158	5.46e-79	241	85.53
AT1G68660.1	PRQ16489.1	75.796	157	35	3	4	159	3	157	5.63e-79	241	85.99
AT1G68660.1	PWA86198.1	75.460	163	32	4	1	159	1	159	6.36e-79	241	85.28
AT1G68660.1	XP_019243526.1	74.214	159	38	3	1	159	3	158	6.94e-79	241	84.28
AT1G68660.1	KAD0657021.1	74.691	162	34	4	1	159	1	158	8.55e-79	241	84.57
AT1G68660.1	MBA0756413.1	78.571	140	29	1	20	159	16	154	1.04e-78	240	91.43
AT1G68660.1	KAG9138071.1	74.375	160	38	3	1	159	1	158	1.05e-78	240	85.00
AT1G68660.1	RYR37063.1	72.327	159	43	1	1	159	59	216	1.10e-78	242	84.28
AT1G68660.1	XP_041999129.1	71.875	160	42	3	1	159	1	158	1.27e-78	240	85.62
AT1G68660.1	XP_040997717.1	78.125	160	32	3	1	159	1	158	1.39e-78	240	89.38
AT1G68660.1	MBA0873651.1	78.571	140	29	1	20	159	9	147	1.52e-78	239	90.71
AT1G68660.1	PON86483.1	70.000	160	45	3	1	159	1	158	1.67e-78	240	86.88
AT1G68660.1	XP_004299231.1	75.159	157	37	2	4	159	3	158	1.82e-78	240	84.71
AT1G68660.1	XP_010105775.1	72.956	159	41	2	1	159	1	157	2.32e-78	239	84.91
AT1G68660.1	XP_039127319.1	73.585	159	39	2	1	159	1	156	2.58e-78	239	84.28
AT1G68660.1	MBA0727555.1	77.857	140	30	1	20	159	9	147	2.63e-78	239	90.71
AT1G68660.1	MBA0756528.1	77.857	140	30	1	20	159	16	154	2.91e-78	239	90.71
AT1G68660.1	KAH0455572.1	74.843	159	38	2	1	159	1	157	2.92e-78	239	84.91
AT1G68660.1	CAB4087403.1	73.750	160	39	2	1	159	1	158	3.67e-78	239	82.50
AT1G68660.1	KAA3488333.1	77.857	140	30	1	20	159	16	154	3.91e-78	239	90.71
AT1G68660.1	MBA0782871.1	78.571	140	29	1	20	159	16	154	4.82e-78	238	90.71
AT1G68660.1	XP_008351876.1	76.433	157	34	3	4	159	3	157	4.83e-78	239	84.71
AT1G68660.1	KAF5468990.1	77.987	159	32	3	1	158	1	157	5.33e-78	238	89.94
AT1G68660.1	KAG7019954.1	73.585	159	38	3	1	158	32	187	5.67e-78	241	84.28
AT1G68660.1	KAG6572932.1	76.774	155	33	3	1	154	1	153	5.86e-78	241	84.52
AT1G68660.1	CAA2979688.1	72.671	161	40	4	1	159	1	159	6.79e-78	238	85.09
AT1G68660.1	XP_021969715.1	73.125	160	40	2	1	159	1	158	7.33e-78	238	84.38
AT1G68660.1	XP_011655763.1	71.069	159	45	1	1	159	1	158	7.83e-78	238	84.28
AT1G68660.1	XP_027121345.1	71.069	159	44	2	1	159	1	157	8.17e-78	238	82.39
AT1G68660.1	XP_022850064.1	72.671	161	40	4	1	159	1	159	8.64e-78	238	85.09
AT1G68660.1	MBA0782876.1	77.143	140	31	1	20	159	16	154	9.00e-78	238	90.71
AT1G68660.1	XP_016562772.1	71.069	159	44	2	1	159	3	159	9.75e-78	238	84.28
AT1G68660.1	CAD1826509.1	77.551	147	30	2	13	159	58	201	1.09e-77	239	89.80
AT1G68660.1	MBA0873468.1	78.571	140	29	1	20	159	9	147	1.13e-77	237	90.00
AT1G68660.1	XP_023765986.1	73.125	160	40	2	1	159	1	158	1.86e-77	237	81.88
AT1G68660.1	XP_011097007.1	73.750	160	38	4	1	159	1	157	1.96e-77	237	85.62
AT1G68660.1	XP_027923822.1	70.186	161	45	3	1	159	1	160	2.24e-77	237	84.47
AT1G68660.1	TQD85659.1	75.796	157	35	3	4	159	3	157	2.58e-77	237	84.71
AT1G68660.1	KAE8124962.1	75.000	160	37	3	1	159	1	158	2.59e-77	237	88.75
AT1G68660.1	AFK40356.1	71.698	159	42	2	1	159	1	156	2.64e-77	237	84.28
AT1G68660.1	XP_020677854.1	73.585	159	40	2	1	159	1	157	2.64e-77	237	84.28
AT1G68660.1	XP_018500772.1	75.796	157	35	3	4	159	3	157	2.88e-77	237	84.08
AT1G68660.1	PIN00793.1	71.250	160	43	3	1	159	1	158	2.98e-77	237	84.38
AT1G68660.1	KAF5957765.1	74.839	155	36	3	6	159	23	175	3.36e-77	237	86.45
AT1G68660.1	KAF3437883.1	72.500	160	40	3	1	159	1	157	3.47e-77	236	86.25
AT1G68660.1	XP_024168592.1	73.885	157	39	2	4	159	3	158	3.83e-77	236	84.08
AT1G68660.1	XP_009337127.1	75.796	157	35	3	4	159	3	157	4.05e-77	236	84.08
AT1G68660.1	XP_016177442.1	71.069	159	45	1	1	159	1	158	4.42e-77	236	84.28
AT1G68660.1	XP_019189771.1	69.182	159	46	1	1	159	1	156	5.38e-77	236	83.65
AT1G68660.1	QCD92144.1	69.565	161	46	3	1	159	1	160	6.50e-77	236	84.47
AT1G68660.1	KAB2633700.1	75.159	157	36	3	4	159	3	157	6.93e-77	236	84.08
AT1G68660.1	KAG7013044.1	68.553	159	49	1	1	159	1	158	7.57e-77	236	83.65
AT1G68660.1	MBA0727552.1	77.143	140	31	1	20	159	9	147	9.26e-77	235	89.29
AT1G68660.1	OMO90231.1	81.159	138	25	1	22	159	352	488	1.20e-76	246	91.30
AT1G68660.1	XP_023878270.1	74.390	164	35	3	1	159	1	162	1.65e-76	235	85.37
AT1G68660.1	KAG8473304.1	76.429	140	32	1	20	159	16	154	1.92e-76	234	90.00
AT1G68660.1	PPD75616.1	75.714	140	33	1	20	159	9	147	2.15e-76	234	89.29
AT1G68660.1	RDX79656.1	71.069	159	42	3	1	159	1	155	2.52e-76	234	84.91
AT1G68660.1	TMX02351.1	74.214	159	39	2	1	159	3	159	2.53e-76	234	84.28
AT1G68660.1	XP_003614502.1	71.069	159	43	2	1	159	1	156	2.72e-76	234	83.65
AT1G68660.1	XP_030939393.1	74.390	164	35	3	1	159	1	162	2.79e-76	234	85.37
AT1G68660.1	RXH96525.1	74.522	157	37	3	4	159	3	157	2.85e-76	234	83.44
AT1G68660.1	XP_004235826.1	74.214	159	39	2	1	159	3	159	2.95e-76	234	84.28
AT1G68660.1	XP_007152795.1	69.565	161	46	3	1	159	1	160	4.05e-76	234	85.09
AT1G68660.1	KAF7808913.1	72.500	160	40	2	1	159	1	157	6.00e-76	233	81.25
AT1G68660.1	PPS09135.1	77.143	140	31	1	20	159	16	154	8.60e-76	233	90.00
AT1G68660.1	TQD80831.1	74.522	157	37	3	4	159	3	157	1.13e-75	233	82.80
AT1G68660.1	KAE9600286.1	71.875	160	42	3	1	159	1	158	1.47e-75	232	83.12
AT1G68660.1	NP_001234970.1	71.698	159	41	3	1	159	1	155	2.28e-75	232	83.02
AT1G68660.1	XP_031105802.1	67.925	159	48	1	1	159	1	156	2.33e-75	232	83.02
AT1G68660.1	KAF6147157.1	78.417	139	29	1	21	159	15	152	2.36e-75	232	89.21
AT1G68660.1	TKY69386.1	71.069	159	42	3	1	159	1	155	3.17e-75	231	83.65
AT1G68660.1	RXH77339.1	71.515	165	36	3	4	159	3	165	3.26e-75	232	79.39
AT1G68660.1	KAF2321458.1	68.293	164	47	1	1	159	1	164	4.47e-75	231	80.49
AT1G68660.1	MBA0573279.1	75.714	140	33	1	20	159	9	147	4.49e-75	231	88.57
AT1G68660.1	KAF3958369.1	73.780	164	36	3	1	159	1	162	5.04e-75	231	85.37
AT1G68660.1	NP_001235414.1	71.698	159	41	3	1	159	1	155	5.80e-75	231	83.02
AT1G68660.1	XP_028768211.1	61.749	183	45	2	1	159	1	182	5.86e-75	232	74.86
AT1G68660.1	XP_020571266.1	71.698	159	43	2	1	159	1	157	6.26e-75	231	83.02
AT1G68660.1	RZC29067.1	71.698	159	41	3	1	159	38	192	6.49e-75	232	83.02
AT1G68660.1	ADE75982.1	69.811	159	47	1	1	159	1	158	6.99e-75	231	79.25
AT1G68660.1	KAG8379370.1	72.222	162	40	5	1	159	3	162	1.78e-74	230	85.19
AT1G68660.1	CAB4087402.1	67.429	175	39	3	1	159	1	173	1.83e-74	230	76.00
AT1G68660.1	XP_020234631.1	70.440	159	43	3	1	159	1	155	2.14e-74	229	82.39
AT1G68660.1	XP_014519445.1	71.069	159	42	3	1	159	1	155	3.78e-74	229	83.65
AT1G68660.1	OMP06821.1	83.333	132	21	1	28	159	426	556	4.52e-74	241	93.18
AT1G68660.1	XP_010092771.1	70.625	160	44	3	1	159	1	158	5.86e-74	228	83.12
AT1G68660.1	XP_019458092.1	71.250	160	43	3	1	159	1	158	6.33e-74	228	82.50
AT1G68660.1	XP_020275623.1	69.811	159	47	1	1	159	1	158	1.05e-73	228	84.91
AT1G68660.1	KAF7819851.1	70.000	160	46	2	1	159	1	159	1.06e-73	228	82.50
AT1G68660.1	RZC70269.1	78.417	139	28	2	22	159	8	145	1.07e-73	227	87.77
AT1G68660.1	XP_017426128.1	71.069	159	42	3	1	159	1	155	1.41e-73	227	83.02
AT1G68660.1	XP_023897019.1	73.649	148	38	1	12	159	29	175	1.84e-73	228	83.78
